date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2021-04-09,0.0055528681267934445,1.55263742654878,0.19310650042429117,0.2998243798686123,0.0,0.0,0.0,0.0,0.0,0.16859094440097705,0.0,0.0,0.0,0.0,0.0,0.0,0.8314090555990229,0.0
2021-04-12,-9.414679659632135e-05,1.5703846045988246,0.187339716748356,0.29419540701152286,0.0,0.0,0.0,0.0,0.0,0.12809356903420488,0.0,0.0,0.0,0.0,0.0,0.0,0.871906430965795,0.0
2021-04-13,-0.0012986088679,2.0241764607177832,0.24904085454914862,0.5041026355354279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,-6.501663304901456e-05,1.3504486054486338,0.1739917763482661,0.23496695172904652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-04-15,0.013694821202435564,1.4359458445401527,0.1707786427584775,0.24522888240524301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10404705904282768,0.0,0.8959529409571724,0.0
2021-04-16,0.005550703420294848,1.2634027471222675,0.16851940194175874,0.2129078753566196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076496350283548,0.0,0.9292350364971645,0.0
2021-04-19,0.0007040583355832101,1.4233094859871465,0.16734858941111408,0.2381888347754068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21630316286020415,0.0,0.7836968371397959,0.0
2021-04-20,0.004782361929926235,1.375849605541066,0.16764287563924946,0.23065138432003135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861023188831519,0.0,0.7138976811168481,0.0
2021-04-21,0.007971095429056134,1.2525251964331345,0.1657942057596949,0.20766142013663738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691940727949856,0.0,0.7308059272050145,0.0
2021-04-22,-0.003539389064065529,1.4069921340348002,0.16864764728940787,0.23728591315967226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121787653253483,0.0,0.5878212346746516,0.0
2021-04-23,0.005267664541291866,1.6321342887034096,0.16337235508632847,0.2666456225626256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29621706898198297,0.0,0.703782931018017,0.0
2021-04-26,0.0028828001197400014,2.3005930394315235,0.20606170485139783,0.4740641238745188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-27,-0.000778121047580672,2.350515102085722,0.2062260989924615,0.48473756012600583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-28,-0.0007816329883356918,2.2961349156361823,0.2056999100309167,0.4723147455652092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,1.0
2021-04-29,0.0029019502594514923,2.279538876270575,0.20204449545625106,0.46056828212899775,0.0,0.0,0.0,0.0,0.0,0.0,0.23199312625435836,0.0,0.0,0.0,0.0,0.0,0.0,0.7680068737456417
2021-04-30,0.0025886378327471117,2.1823745807976778,0.20505065161744587,0.44749732986591406,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-03,-0.0031880774821883857,2.087438083318731,0.20406772561434586,0.42597874202362285,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-04,0.000842587062321036,1.315076633434951,0.1671904951812453,0.21986831354527447,0.0,0.0,0.0,0.0,0.0,0.07793098730443562,0.0,0.0,0.0,0.0,0.0,0.0,0.9220690126955645,0.0
2021-05-05,0.004149214746973574,1.5389829921625076,0.16903533072805246,0.2601424990650372,0.0,0.0,0.0,0.0,0.0,0.11242655439373778,0.0,0.0,0.0,0.0,0.0,0.0,0.8875734456062623,0.0
2021-05-06,0.005504192445337841,1.8207551644623423,0.23024229111782313,0.41921484063041853,0.0,0.0,0.0,0.0,0.0,0.13412993836679848,0.0,0.0,0.8658700616332016,0.0,0.0,0.0,0.0,0.0
